alphadk|Some Australian guy that developed this bot.$Use !report to tell me stuff|yellow|AlphaDK|Player
blarwolf|Effective against cavalry units.|blue|Blarwolf+|Blue Tome, Mt:10
blarwolf+|Effective against cavalry units.|blue|Blarwolf+|Blue Tome, Mt:10
dancer's score-|If unit initiates attack, adjacent allies recover 7 HP after combat.|blue|Dancer's Score|Blue Tome, Mt:8
dancer's score|If unit initiates attack, adjacent allies recover 7 HP after combat.|blue|Dancer's Score+|Blue Tome, Mt:12
dancer's score+|If unit initiates attack, adjacent allies recover 7 HP after combat.|blue|Dancer's Score+|Blue Tome, Mt:12
dancers score-|If unit initiates attack, adjacent allies recover 7 HP after combat.|blue|Dancer's Score|Blue Tome, Mt:8
dancers score|If unit initiates attack, adjacent allies recover 7 HP after combat.|blue|Dancer's Score+|Blue Tome, Mt:12
dancers score+|If unit initiates attack, adjacent allies recover 7 HP after combat.|blue|Dancer's Score+|Blue Tome, Mt:12
dark aura|Grants adjacent allies who use swords, axes, lances, or dragonstones Atk+6 through their next actions at the start of each turn.|blue|Dark Aura|Blue Tome, Mt:14
dire thunder|Spd-5. Attack twice when initiating combat.|blue|Dire Thunder|Blue Tome, Mt:9
elthunder|No special effect.|blue|Elthunder|Blue Tome, Mt:6
sealife tome-|Grants allies within 2 spaces Atk/Spd+1 during combat.|blue|Sealife Tome|Blue Tome, Mt:8
sealife tome|Grants allies within 2 spaces Atk/Spd+1 during combat.|blue|Sealife Tome+|Blue Tome, Mt:12
sealife tome+|Grants allies within 2 spaces Atk/Spd+1 during combat.|blue|Sealife Tome+|Blue Tome, Mt:12
thoron-|No special effect.|blue|Thoron|Blue Tome, Mt:9
thoron|No special effect.|blue|Thoron+|Blue Tome, Mt:13
thoron+|No special effect.|blue|Thoron+|Blue Tome, Mt:13
thunder|No special effect.|blue|Thunder|Blue Tome, Mt:4
valaskjalf|Enables unit at <= 50% HP to strike first, even when attacked.|blue|Valaskjalf|Blue Tome, Mt:14
dark breath-|After this unit attacks, foes within 2 spaces of target suffer Atk/Spd-5 through their next actions.|grey|Dark Breath|Breath, Mt: 9
dark breath|After this unit attacks, foes within 2 spaces of target suffer Atk/Spd-5 through their next actions.|grey|Dark Breath|Breath, Mt: 13
dark breath+|After this unit attacks, foes within 2 spaces of target suffer Atk/Spd-5 through their next actions.|grey|Dark Breath|Breath, Mt: 13
armads|Unit makes a guaranteed follow-up attack when attacked at HP >= 80%.|green|Armads|Green Axe, Mt:16
brave axe-|Spd-5. Attack twice when initiating combat.|green|Brave Axe|Green Axe, Mt:5
brave axe|Spd-5. Attack twice when initiating combat.|green|Brave Axe+|Green Axe, Mt:8
brave axe+|Spd-5. Attack twice when initiating combat.|green|Brave Axe+|Green Axe, Mt:8
carrot axe-|If unit initiates attack, unit recovers 4 HP after the battle.|green|Carrot Axe|Green Axe, Mt:9
carrot axe|If unit initiates attack, unit recovers 4 HP after the battle.|green|Carrot Axe+|Green Axe, Mt:13
carrot axe+|If unit initiates attack, unit recovers 4 HP after the battle.|green|Carrot Axe+|Green Axe, Mt:13
emerald axe-|Gives Atk+20% if weapon-triangle advantage, Atk-20% if disadvantage.|green|Emerald Axe|Green Axe, Mt:8
emerald axe|Gives Atk+20% if weapon-triangle advantage, Atk-20% if disadvantage.|green|Emerald Axe+|Green Axe, Mt:12
emerald axe+|Gives Atk+20% if weapon-triangle advantage, Atk-20% if disadvantage.|green|Emerald Axe+|Green Axe, Mt:12
hammer-|Effective against armored units.|green|Hammer|Green Axe, Mt:8
hammer|Effective against armored units.|green|Hammer+|Green Axe, Mt:12
hammer+|Effective against armored units.|green|Hammer+|Green Axe, Mt:12
banhammer|Effective against armored units.|green|Hammer+|Green Axe, Mt:12
hauteclere|Accelerates Special trigger (cooldown count-1).|green|Hauteclere|Green Axe, Mt:16
iron axe|No special effect.|green|Iron Axe|Green Axe, Mt:6
killer axe-|Accelerates Special trigger (cooldown count-1).|green|Killer Axe|Green Axe, Mt:7
killer axe|Accelerates Special trigger (cooldown count-1).|green|Killer Axe+|Green Axe, Mt:11
killer axe+|Accelerates Special trigger (cooldown count-1).|green|Killer Axe+|Green Axe, Mt:11
legion's axe-|After combat, bonuses on targeted foe become penalties through its next action.|green|Legion's Axe|Green Axe, Mt:10
legion's axe|After combat, bonuses on targeted foe become penalties through its next action.|green|Legion's Axe+|Green Axe, Mt:14
legion's axe+|After combat, bonuses on targeted foe become penalties through its next action.|green|Legion's Axe+|Green Axe, Mt:14
legions axe-|After combat, bonuses on targeted foe become penalties through its next action.|green|Legion's Axe|Green Axe, Mt:10
legions axe|After combat, bonuses on targeted foe become penalties through its next action.|green|Legion's Axe+|Green Axe, Mt:14
legions axe+|After combat, bonuses on targeted foe become penalties through its next action.|green|Legion's Axe+|Green Axe, Mt:14
lilith floatie-|Grants allies within 2 spaces Atk/Spd+1 during combat.|green|Lilith Floatie|Green Axe, Mt:10
lilith floatie|Grants allies within 2 spaces Atk/Spd+1 during combat.|green|Lilith Floatie+|Green Axe, Mt:14
lilith floatie+|Grants allies within 2 spaces Atk/Spd+1 during combat.|green|Lilith Floatie+|Green Axe, Mt:14
melon crusher-|If unit has 100% HP at start of combat, unit gets Atk/Spd/Def/Res+2. If attacking, unit will take 2 damage after combat.|green|Melon Crusher|Green Axe, Mt:10
melon crusher|If unit has 100% HP at start of combat, unit gets Atk/Spd/Def/Res+2. If attacking, unit will take 2 damage after combat.|green|Melon Crusher+|Green Axe, Mt:14
melon crusher+|If unit has 100% HP at start of combat, unit gets Atk/Spd/Def/Res+2. If attacking, unit will take 2 damage after combat.|green|Melon Crusher+|Green Axe, Mt:14
esports camilla|If unit has 100% HP at start of combat, unit gets Atk/Spd/Def/Res+2. If attacking, unit will take 2 damage after combat.|green|Melon Crusher+|Green Axe, Mt:14
metal crusher|Track #050 in the UNDERTALE soundtrack, one of Mettaton's themes.|yellow|Metal Crusher|Song
noatun|Unit may move adjacent to any ally when HP <= 40%|green|Noatun|Green Axe, Mt:16
silver axe-|No special effect.|green|Silver Axe|Green Axe, Mt:11
silver axe|No special effect.|green|Silver Axe+|Green Axe, Mt:15
silver axe+|No special effect.|green|Silver Axe+|Green Axe, Mt:15
slaying axe-|Accelerates Special trigger (cooldown count-1).|green|Slaying Axe|Green Axe, Mt:10
slaying axe|Accelerates Special trigger (cooldown count-1).|green|Slaying Axe+|Green Axe, Mt:14
slaying axe+|Accelerates Special trigger (cooldown count-1).|green|Slaying Axe+|Green Axe, Mt:14
steel axe|No special effect.|green|Steel Axe|Green Axe, Mt:8
urvan|Accelerates Special trigger (cooldown count-1). If unit receives consecutive attacks, damage from second attack onward reduced by 80%.|green|Urvan|Green Axe, Mt:16
uror|If Sing or Dance is used, target also granted Atk/Spd/Def/Res+3.|green|Uror|Green Axe, Mt:16
dancer's ring-|If unit initiates attack, adjacent allies recover 7 HP after combat.|green|Dancer's Ring|Green Tome, Mt:8
dancer's ring|If unit initiates attack, adjacent allies recover 7 HP after combat.|green|Dancer's Ring+|Green Tome, Mt:12
dancer's ring+|If unit initiates attack, adjacent allies recover 7 HP after combat.|green|Dancer's Ring+|Green Tome, Mt:12
dancers ring-|If unit initiates attack, adjacent allies recover 7 HP after combat.|green|Dancer's Ring|Green Tome, Mt:8
dancers ring|If unit initiates attack, adjacent allies recover 7 HP after combat.|green|Dancer's Ring+|Green Tome, Mt:12
dancers ring+|If unit initiates attack, adjacent allies recover 7 HP after combat.|green|Dancer's Ring+|Green Tome, Mt:12
dark excalibur|Grants +10 to damage when special triggers.|green|Dark Excalibur|Green Tome, Mt:14
divine naga|Effective against dragons. Foe's bonuses (from skills like Fortify, Rally, etc.) are nullified during combat.|green|Divine Naga|Green Tome, Mt:14
elivagar|If unit initiates attack, bonuses on foes within 2 spaces of the target become penalties through their next actions.|green|Elivagar|Green Tome, Mt:14
elwind|No special effect.|green|Elwind|Green Tome, Mt:6
excalibur|Effective against flying units.|green|Excalibur|Green Tome, Mt:14
green egg-|If unit initiates attack, unit recovers 4 HP after the battle.|green|Green Egg|Green Tome, Mt:7
green egg|If unit initiates attack, unit recovers 4 HP after the battle.|green|Green Egg|Green Tome, Mt:11
green egg+|If unit initiates attack, unit recovers 4 HP after the battle.|green|Green Egg|Green Tome, Mt:11
green eggs and ham|A children's book written by Dr. Seuss in 1960.|green|Green Eggs and Ham|Book, Yr: 1960
gronnblade-|Slows Special trigger (cooldown count+1). Adds total bonuses on unit to damage dealt.|green|Gronnblade|Green Tome, Mt:9
gronnblade|Slows Special trigger (cooldown count+1). Adds total bonuses on unit to damage dealt.|green|Gronnblade+|Green Tome, Mt:13
gronnblade+|Slows Special trigger (cooldown count+1). Adds total bonuses on unit to damage dealt.|green|Gronnblade+|Green Tome, Mt:13
gronnowl-|During combat, unit's Atk/Spd/Def/Res boosted by number of adjacent allies x 2.|green|Gronnowl|Green Tome, Mt:6
gronnowl|During combat, unit's Atk/Spd/Def/Res boosted by number of adjacent allies x 2.|green|Gronnowl+|Green Tome, Mt:10
gronnowl+|During combat, unit's Atk/Spd/Def/Res boosted by number of adjacent allies x 2.|green|Gronnowl+|Green Tome, Mt:10
gronnraven-|Grants weapon advantage vs. colorless foes.|green|Gronnraven|Green Tome, Mt:7
gronnraven|Grants weapon advantage vs. colorless foes.|green|Gronnraven+|Green Tome, Mt:11
gronnraven+|Grants weapon advantage vs. colorless foes.|green|Gronnraven+|Green Tome, Mt:11
gronnwolf-|Effective against cavalry units.|green|Gronnwolf|Green Tome, Mt:6
gronnwolf|Effective against cavalry units.|green|Gronnwolf+|Green Tome, Mt:10
gronnwolf+|Effective against cavalry units.|green|Gronnwolf+|Green Tome, Mt:10
hibiscus tome-|Grants allies within 2 spaces Atk/Spd+1 during combat.|green|Hibiscus Tome|Green Tome, Mt:8
hibiscus tome|Grants allies within 2 spaces Atk/Spd+1 during combat.|green|Hibiscus Tome+|Green Tome, Mt:12
hibiscus tome+|Grants allies within 2 spaces Atk/Spd+1 during combat.|green|Hibiscus Tome+|Green Tome, Mt:12
naga|Effective against dragons. Grants Def/Res+2 when this unit is attacked.|green|Naga|Green Tome, Mt:14
rexcalibur-|No special effect.|green|Rexcalibur|Green Tome, Mt:9
rexcalibur|No special effect.|green|Rexcalibur+|Green Tome, Mt:13
rexcalibur+|No special effect.|green|Rexcalibur+|Green Tome, Mt:13
wind|No special effect. Really. It's just wind. I promise. It has 4 Might. It costs 50SP. It's just wind, dude.|green|Wind|Green Tome, Mt:4
absorb|Recovers HP=50% of damage dealt.|grey|Absorb|Colorless Staff, Mt:4*
assault|No special effect.|grey|Assault|Colorless Staff, Mt:10*
battery|Create a 3/3 green Elephant creature token.|green|Battery|Magic: The Gathering Card, CC: {3G}
candlelight|After combat, foe inflicted with status preventing them from counterattacking.|grey|Candlelight|Colorless Staff, Mt:7*
fear-|After combat, inflicts Atk-6 on targeted foe through its next action.|grey|Fear|Colorless Staff, Mt:5*
fear|After combat, inflicts Atk-7 on target and foes within 2 spaces of target through their next actions.|grey|Fear+|Colorless Staff, Mt:12*
fear+|After combat, inflicts Atk-7 on target and foes within 2 spaces of target through their next actions.|grey|Fear+|Colorless Staff, Mt:12*
gravity|After any combat, prevents foe from moving more than 1 space through its next action.|grey|Gravity|Colorless Staff, Mt:6*
pain|Inflicts 10 damage on targeted foe after combat.|grey|Pain|Colorless Staff, Mt:3*
panic|After combat, bonuses on targeted foe become penalties through its next action.|grey|Panic|Colorless Staff, Mt:7*
slow|After any combat, inflicts Spd-6 on foe through its next action.|grey|Slow|Colorless Staff, Mt:5*
assassin's bow-|Effective against flying units. If target has a dagger, it can't make a follow-up attack and this unit will.|grey|Assassin's Bow|Colorless Bow, Mt:7
assassin's bow|Effective against flying units. If target has a dagger, it can't make a follow-up attack and this unit will.|grey|Assassin's Bow+|Colorless Bow, Mt:11
assassin's bow+|Effective against flying units. If target has a dagger, it can't make a follow-up attack and this unit will.|grey|Assassin's Bow+|Colorless Bow, Mt:11
assassins bow-|Effective against flying units. If target has a dagger, it can't make a follow-up attack and this unit will.|grey|Assassin's Bow|Colorless Bow, Mt:7
assassins bow|Effective against flying units. If target has a dagger, it can't make a follow-up attack and this unit will.|grey|Assassin's Bow+|Colorless Bow, Mt:11
assassins bow+|Effective against flying units. If target has a dagger, it can't make a follow-up attack and this unit will.|grey|Assassin's Bow+|Colorless Bow, Mt:11
brave bow-|Spd-5. Effective against flying units. Attacks twice if unit initiates combat.|grey|Brave Bow|Colorless Bow, Mt:4
brave bow|Spd-5. Effective against flying units. Attacks twice if unit initiates combat.|grey|Brave Bow+|Colorless Bow, Mt:7
brave bow+|Spd-5. Effective against flying units. Attacks twice if unit initiates combat.|grey|Brave Bow+|Colorless Bow, Mt:7
bb|Spd-5. Effective against flying units. Attacks twice if unit initiates combat.|grey|Brave Bow+|Colorless Bow, Mt:7
bb+|Spd-5. Effective against flying units. Attacks twice if unit initiates combat.|grey|Brave Bow+|Colorless Bow, Mt:7
clarisse's bow-|After this unit attacks, foes within 2 spaces of target suffer Atk/Spd-5 through their next actions. Effective against flying units.|grey|Clarisse's Bow|Colorless Bow, Mt:7
clarisse's bow|After this unit attacks, foes within 2 spaces of target suffer Atk/Spd-5 through their next actions. Effective against flying units.|grey|Clarisse's Bow+|Colorless Bow, Mt:11
clarisse's bow+|After this unit attacks, foes within 2 spaces of target suffer Atk/Spd-5 through their next actions. Effective against flying units.|grey|Clarisse's Bow+|Colorless Bow, Mt:11
clarisses bow-|After this unit attacks, foes within 2 spaces of target suffer Atk/Spd-5 through their next actions. Effective against flying units.|grey|Clarisse's Bow|Colorless Bow, Mt:7
clarisses bow|After this unit attacks, foes within 2 spaces of target suffer Atk/Spd-5 through their next actions. Effective against flying units.|grey|Clarisse's Bow+|Colorless Bow, Mt:11
clarisses bow+|After this unit attacks, foes within 2 spaces of target suffer Atk/Spd-5 through their next actions. Effective against flying units.|grey|Clarisse's Bow+|Colorless Bow, Mt:11
cupid arrow-|Grants allies within 2 spaces Def/Res+2 through their next actions after any combat this unit initiates. Effective against fliers.|grey|Cupid Arrow|Colorless Bow, Mt:8
cupid arrow|Grants allies within 2 spaces Def/Res+2 through their next actions after any combat this unit initiates. Effective against fliers.|grey|Cupid Arrow+|Colorless Bow, Mt:12
cupid arrow+|Grants allies within 2 spaces Def/Res+2 through their next actions after any combat this unit initiates. Effective against fliers.|grey|Cupid Arrow+|Colorless Bow, Mt:12
cupids arrow-|Grants allies within 2 spaces Def/Res+2 through their next actions after any combat this unit initiates. Effective against fliers.|grey|Cupid Arrow|Colorless Bow, Mt:8
cupids arrow|Grants allies within 2 spaces Def/Res+2 through their next actions after any combat this unit initiates. Effective against fliers.|grey|Cupid Arrow+|Colorless Bow, Mt:12
cupids arrow+|Grants allies within 2 spaces Def/Res+2 through their next actions after any combat this unit initiates. Effective against fliers.|grey|Cupid Arrow+|Colorless Bow, Mt:12
cupid's arrow-|Grants allies within 2 spaces Def/Res+2 through their next actions after any combat this unit initiates. Effective against fliers.|grey|Cupid Arrow|Colorless Bow, Mt:8
cupid's arrow|Grants allies within 2 spaces Def/Res+2 through their next actions after any combat this unit initiates. Effective against fliers.|grey|Cupid Arrow+|Colorless Bow, Mt:12
cupid's arrow+|Grants allies within 2 spaces Def/Res+2 through their next actions after any combat this unit initiates. Effective against fliers.|grey|Cupid Arrow+|Colorless Bow, Mt:12
firesweep bow-|Effective against fliers. Unit and enemies cannot use counterattacks.|grey|Firesweep Bow|Colorless Bow, Mt:7
firesweep bow|Effective against fliers. Unit and enemies cannot use counterattacks.|grey|Firesweep Bow+|Colorless Bow, Mt:11
firesweep bow+|Effective against fliers. Unit and enemies cannot use counterattacks.|grey|Firesweep Bow+|Colorless Bow, Mt:11
fujin yumi|Effective against flying units. Unit can pass though foes if own HP >= 50%.|grey|Fujin Yumi|Colorless Bow, Mt:14
iron bow|Effective against flying units.|grey|Iron Bow|Colorless Bow, Mt:4
killer bow-|Effective against flying units. Accelerates Special trigger (cooldown count-1).|grey|Killer Bow|Colorless Bow, Mt:5
killer bow|Effective against flying units. Accelerates Special trigger (cooldown count-1).|grey|Killer Bow+|Colorless Bow, Mt:9
killer bow+|Effective against flying units. Accelerates Special trigger (cooldown count-1).|grey|Killer Bow+|Colorless Bow, Mt:9
mulagir|Effective against flying units. Grants Spd+3. If foe is magic user, foe's bonuses (from skills like Fortify, Rally, etc.) are nullified during combat.|grey|Mulagir|Colorless Bow, Mt:14
nidhogg|Effective against flying units. During combat, unit's Atk/Spd/Def/Res boosted by number of adjacent allies x 2.|grey|Nidhogg|Colorless Bow, Mt:14
parthia|Effective against flying units. Grants Res+4 during combat if initiating attack.|grey|Parthia|Colorless Bow, Mt:14
refreshing bolt-|If unit has 100% HP at start of combat, unit gets Atk/Spd/Def/Res+2. If attacking, unit will take 2 damage after combat. Effective against fliers.|grey|Refreshing Bolt|Colorless Bow, Mt:8
refreshing bolt|If unit has 100% HP at start of combat, unit gets Atk/Spd/Def/Res+2. If attacking, unit will take 2 damage after combat. Effective against fliers.|grey|Refreshing Bolt+|Colorless Bow, Mt:12
refreshing bolt+|If unit has 100% HP at start of combat, unit gets Atk/Spd/Def/Res+2. If attacking, unit will take 2 damage after combat. Effective against fliers.|grey|Refreshing Bolt+|Colorless Bow, Mt:12
silver bow-|Effective against flying units.|grey|Silver Bow|Colorless Bow, Mt:9
